pair	gold_file	pred_file	sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:6:378:378	6	reikú	ikú	AUX	5	5	aux	aux	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:6:378:378	7	pituna	pituna	NOUN	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:6:378:378	8	kiririwasú	kirirí	NOUN	9	9	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:6:378:378	9	pitera	pitera	NOUN	5	5	obl	obl	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:6:378:378	10	upé	upé	ADP	9	9	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:6:378:378	11	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	10	10	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	1	Amú	amú	DET	2	2	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	2	ara	ara	NOUN	4	4	obl	obl	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	3	tupá	tupá	NOUN	4	4	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	4	tiapú	tiapú	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	5	kirimbáu	kirimbáu	ADV	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	6	piri	piri	ADV	5	4	advmod	advmod	False	True	False	True	False	False	1	2	-1
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	7	ana	ana	PART	4	4	advmod	advmod	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	8	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	9	uyapí	yapí	VERB	4	4	parataxis	parataxis	True	True	True	False	False	False	5	5	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	10	nhaã	nhaã	DET	11	11	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	11	sukwera	sukwera	NOUN	9	9	obj	obj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	12	i	i	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	13	ara	ara	NOUN	9	9	obl	obl	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	14	suí	suí	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	15	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	16	nhaã	nhaã	DET	17	17	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	17	sukwera	sukwera	NOUN	19	19	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	18	usú	sú	AUX	19	19	aux	aux	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	19	uwari	wari	VERB	9	9	parataxis	parataxis	True	True	True	False	False	False	10	10	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	20	paranawasú	paranawasú	NOUN	22	19	nmod:poss	obj	False	False	False	False	False	True	2	1	-3
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	21	amú	amú	DET	22	22	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	22	suaxara	suaxara	NOUN	19	19	obl	obl	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	23	upé	upé	ADP	22	22	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	24	,	,	PUNCT	29	26	punct	punct	False	True	False	True	False	False	5	2	-3
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	25	mairamé	mairamé	SCONJ	26	26	mark	mark	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	26	uyutuká	yutuká	VERB	29	29	advcl	advcl	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	27	iwí	iwí	NOUN	26	26	obl	obl	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	28	pe	upé	ADP	27	27	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	29	uyumukuruí	yumukuruí	VERB	19	19	parataxis	parataxis	True	True	True	False	False	False	10	10	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	30	pawa	pawa	PART	29	29	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	31	,	,	PUNCT	36	34	punct	punct	False	True	False	True	False	False	5	3	-2
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	32	yepé	yepé	DET	34	34	det	det	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	33	i	i	PRON	34	34	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	34	pisãwera	pisãwera	NOUN	36	36	nsubj	obl	True	False	False	False	True	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	35	yawé	yawé	DET	34	34	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	36	upuãmu	puãmu	VERB	29	29	parataxis	parataxis	True	True	True	False	False	False	7	7	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	37	yepé	yepé	DET	38	38	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	38	mira	mira	NOUN	36	36	advcl	obj	True	False	False	False	True	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:8-1:3:3003	39	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	35	35	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	1	Mayawé	mayawé	SCONJ	4	4	mark	mark	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	2	aintá	aintá	PRON	4	4	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	3	intí	intí	PART	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	4	upitá	pitá	VERB	10	10	advcl	advcl	True	True	True	False	False	False	6	6	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	5	kwáu	kwáu	AUX	4	4	aux	aux	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	6	aintá	aintá	PRON	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	7	rimirikú-itá	simirikú	NOUN	4	4	obj	obj	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	8	tetama	tetama	NOUN	4	4	obl	obl	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	9	pe	upé	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	10	uyuíri	yuíri	VERB	0	0	root	root	True	True	True	False	False	False	10	10	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	11	aintá	aintá	PRON	12	12	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	12	tetama	tetama	NOUN	10	10	obl	obl	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	13	kití	kití	ADP	12	12	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	14	aintá	aintá	PRON	15	15	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	15	rimirikú-itá	simirikú	NOUN	10	10	obl	obl	True	True	True	False	False	False	5	5	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	16	irumu	irumu	ADP	15	15	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:5:5005	17	.	.	PUNCT	10	10	punct	punct	True	True	True	False	False	False	7	7	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	1	Pukudana	pukudana	PROPN	5	5	vocative	vocative	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	2	,	,	PUNCT	1	1	punct	punct	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	3	muíri	muíri	DET	4	4	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	4	awa	awa	NOUN	5	5	obj	obl	True	False	False	False	True	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	5	rerikú	rikú	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	6	ne	ne	PRON	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	7	akanga	akanga	NOUN	5	12	obl	obl	False	True	False	True	False	False	2	5	7
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	8	upé	upé	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	9	muíri	muíri	DET	11	11	det	det	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	10	yuíri	yuíri	ADV	9	9	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	11	mira	mira	NOUN	12	12	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	12	umanú	manú	VERB	5	5	parataxis	parataxis	True	True	True	False	False	False	7	7	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	13	kurí	kurí	PART	12	12	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	14	ne	ne	PRON	15	15	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	15	ara	ara	NOUN	12	12	obl	obl	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	16	rikuyara	rikuyara	ADP	15	15	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:101:5500	17	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	12	12	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	1	Panhẽ	panhẽ	DET	3	3	det	det	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	2	nhaã	nhaã	DET	3	3	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	3	mira	mira	NOUN	6	4	nsubj	nsubj	False	True	False	True	False	False	3	1	-2
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	4	dabukuriwara	dabukuriwara	ADJ	3	0	amod	root	False	False	False	False	False	True	1	4	-3
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	5	i	i	PRON	6	6	expl	expl	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	6	puranga	puranga	ADJ	0	4	root	xcomp	False	False	False	False	False	True	6	2	4
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	7	,	,	PUNCT	10	10	punct	punct	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	8	panhẽ	panhẽ	DET	9	9	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	9	aintá	aintá	PRON	10	10	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	10	sakwena	sakwena	ADJ	6	4	parataxis	parataxis	False	True	False	True	False	False	4	6	-2
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	11	umarí	umarí	NOUN	10	10	obl	obl	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	12	yawé	yawé	ADP	11	11	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:200:5599	13	.	.	PUNCT	6	4	punct	punct	False	True	False	True	False	False	7	9	-2
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	1	Buopé	buopé	PROPN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	2	uyuká	yuká	VERB	7	0	advcl	root	False	False	False	False	False	True	5	2	-7
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	3	pawa	pawa	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	4	riré	riré	SCONJ	2	2	mark	mark	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	5	i	i	PRON	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	6	suanhana-itá	suanhana	NOUN	2	2	obj	obj	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	7	umundú	mundú	VERB	0	2	root	xcomp	False	False	False	False	False	True	7	5	2
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	8	umburi	mburi	VERB	7	7	ccomp	parataxis	True	False	False	False	True	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	9	aintá	aintá	PRON	10	10	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	10	pira-itá	pira	NOUN	8	8	obj	obj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	11	Tapurú	tapurú	NOUN	12	12	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	12	Igarapé	igarapé	NOUN	8	8	obl	obl	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	13	pupé	pupé	ADP	12	12	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	14	,	,	PUNCT	17	17	punct	punct	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	15	ape	ape	ADV	17	17	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	16	aintá	aintá	PRON	17	17	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	17	uyumuyuka	muyuka	VERB	7	8	parataxis	parataxis	False	True	False	True	False	False	10	9	1
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:450:5350	18	.	.	PUNCT	7	2	punct	punct	False	True	False	True	False	False	11	16	-5
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:451:5351	1	Yeperesé	yeperesé	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:451:5351	2	tapurú-tapurú	tapurú	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:451:5351	3	uyumunhã	munhã	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:451:5351	4	aintá	aintá	PRON	3	3	obl	obl	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:451:5351	5	suí	suí	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:2:451:5351	6	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	1	Amurupí	amurupí	ADV	4	4	xcomp	advmod	True	False	False	False	True	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	2	paá	paá	PART	4	4	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	3	aintá	aintá	PRON	4	4	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	4	usaã	saã	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	5	ana	ana	PART	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	6	aintá	aintá	PRON	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	7	piá	piá	NOUN	4	4	obj	obj	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:18:18	8	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	1	Paramã	paramã	PROPN	5	2	nsubj	nsubj	False	True	False	True	False	False	4	1	-3
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	2	Duí	duí	PROPN	1	5	nmod	obl	False	False	False	False	False	True	1	3	4
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	3	irumu	irumu	ADP	2	2	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	4	nhuntu	nhuntu	ADV	1	5	advmod	advmod	False	True	False	True	False	False	3	1	4
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	5	usendú	sendú	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	6	i	i	PRON	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	7	muapusawa	muapusawa	NOUN	5	5	obj	obj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:73:73	8	!	!	PUNCT	5	5	punct	punct	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	1	Pisayé	pisayé	NOUN	5	5	obl	obl	True	True	True	False	False	False	4	4	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	2	ramé	ramé	ADP	1	1	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	3	ana	ana	PART	5	5	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	4	Paramã	paramã	PROPN	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	5	usemu	semu	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	6	yuíri	yuíri	ADV	5	5	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	7	yepé	yepé	DET	8	8	det	det	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	8	rukena	ukena	NOUN	5	5	obl	obl	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	9	rupí	rupí	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	10	,	,	PUNCT	11	18	punct	punct	False	True	False	True	False	False	1	8	7
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	11	Duí	duí	PROPN	5	18	conj	nsubj	False	False	False	False	False	True	6	7	13
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	12	amú	amú	PRON	11	18	orphan	obl	False	False	False	False	False	True	1	6	7
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	13	rupí	rupí	ADP	12	12	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	14	,	,	PUNCT	18	15	punct	punct	False	True	False	True	False	False	4	1	-3
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	15	yeperesé	yeperesé	ADV	18	18	advmod	advmod	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	16	aintá	aintá	PRON	18	18	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	17	mukũi	mukũi	NUM	16	18	nummod	nummod	False	True	False	True	False	False	1	1	2
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	18	usú	sú	VERB	5	5	parataxis	parataxis	True	True	True	False	False	False	13	13	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	19	igarapawa	igarapawa	NOUN	18	18	obl	obl	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	20	kití	kití	ADP	19	19	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:10:85:85	21	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	16	16	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	1	Aé	aé	PRON	3	3	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	2	paá	paá	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	3	puranga	puranga	ADJ	0	0	root	root	True	True	True	False	False	False	3	3	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	4	yepé	yepé	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	5	,	,	PUNCT	15	8	punct	punct	False	True	False	True	False	False	10	3	-7
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	6	mayawé	mayawé	SCONJ	8	8	mark	mark	True	True	True	False	False	False	2	2	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	7	aé	aé	PRON	8	8	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	8	umuapú	muapú	VERB	15	3	advcl	advcl	False	True	False	True	False	False	7	5	-12
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	9	i	i	PRON	10	10	expl	expl	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	10	puranga	puranga	ADJ	11	8	amod	ccomp	False	False	False	False	False	True	1	2	-3
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	11	manungara	manungara	PRON	8	12	obl	nmod:poss	False	False	False	False	False	True	3	1	4
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	12	membí	membí	NOUN	8	13	obj	nmod:poss	False	False	False	False	False	True	4	1	5
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	13	kunhã-etá	kunhã	NOUN	15	10	nsubj	nsubj	False	True	False	True	False	False	2	3	-5
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	14	intí	intí	PART	15	15	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	15	umaã	maã	VERB	3	10	parataxis	parataxis	False	True	False	True	False	False	12	5	7
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	16	i	i	PRON	15	15	obl	iobj	True	False	False	False	True	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	17	xupé	xupé	ADP	16	16	case	case	True	True	True	False	False	False	1	1	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:13:2:2	18	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	15	15	0
fold-7	test-7.conllu	test-7.out.conllu	Amorim1928:18:1:1	1	Mira	mira	NOUN	0	4	root	nsubj	False	False	False	False	False	True	1	3	4
