sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
Amorim1928:3:2:2	1	Mayawé	mayawé	SCONJ	5	3	mark	mark	False	True	False	True	False	False	4	2	-2
Amorim1928:3:2:2	2	aé	aé	PRON	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	3	pitera	pitera	NOUN	5	5	obl	obl	True	True	True	False	False	False	2	2	0
Amorim1928:3:2:2	4	upé	upé	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	5	aikwé	aikwé	PART	15	0	advcl	root	False	False	False	False	False	True	10	5	-15
Amorim1928:3:2:2	6	siiya	siiya	DET	7	7	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	7	kunhamirĩ	kunhã	NOUN	5	11	nsubj	nsubj	False	True	False	True	False	False	2	4	6
Amorim1928:3:2:2	8	intí	intí	PART	11	11	advmod	advmod	True	True	True	False	False	False	3	3	0
Amorim1928:3:2:2	9	raẽ	raẽ	PART	11	11	advmod	advmod	True	True	True	False	False	False	2	2	0
Amorim1928:3:2:2	10	waá	waá	PRON	11	9	nsubj	fixed	False	False	False	False	False	True	1	1	-2
Amorim1928:3:2:2	11	uyasí	yasí	VERB	7	5	acl:relcl	parataxis	False	False	False	False	False	True	4	6	-2
Amorim1928:3:2:2	12	,	,	PUNCT	5	15	punct	punct	False	True	False	True	False	False	7	3	10
Amorim1928:3:2:2	13	aintá	aintá	PRON	14	14	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	14	manha	manha	NOUN	15	15	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	15	umundutiwa	mundú	VERB	0	11	root	parataxis	False	False	False	False	False	True	15	4	11
Amorim1928:3:2:2	16	aintá	aintá	PRON	17	17	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	17	umusaka	musaka	VERB	15	15	ccomp	ccomp	True	True	True	False	False	False	2	2	0
Amorim1928:3:2:2	18	ara	ara	NOUN	17	17	obl	obl	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	19	pukusawa	pukusawa	ADP	18	18	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	20	maniáka	maniáka	NOUN	17	21	obj	nmod:poss	False	False	False	False	False	True	3	1	4
Amorim1928:3:2:2	21	kupixá	kupixá	NOUN	17	17	obl	obl	True	True	True	False	False	False	4	4	0
Amorim1928:3:2:2	22	pe	upé	ADP	21	21	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:3:2:2	23	.	.	PUNCT	15	5	punct	punct	False	True	False	True	False	False	8	18	-10
Amorim1928:12:50:50	1	Mayawé	mayawé	SCONJ	6	2	mark	mark	False	True	False	True	False	False	5	1	-4
Amorim1928:12:50:50	2	supisawa	supisawa	NOUN	6	6	obl	obl	True	True	True	False	False	False	4	4	0
Amorim1928:12:50:50	3	rupí	rupí	ADP	2	2	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	4	nhaã	nhaã	DET	5	5	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	5	apigawa	apigawa	NOUN	6	6	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	6	upurungitatiwa	purungitá	VERB	11	0	advcl	root	False	False	False	False	False	True	5	6	-11
Amorim1928:12:50:50	7	se	se	PRON	6	6	obl	obl	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	8	irumu	irumu	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	9	,	,	PUNCT	6	11	punct	punct	False	True	False	True	False	False	3	2	5
Amorim1928:12:50:50	10	wirandé	wirandé	ADV	11	11	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	11	remundú	mundú	VERB	0	6	root	parataxis	False	False	False	False	False	True	11	5	6
Amorim1928:12:50:50	12	awá	awá	PRON	11	13	obj	nsubj	False	False	False	False	False	True	1	1	2
Amorim1928:12:50:50	13	usikari	sikari	VERB	11	11	xcomp	ccomp	True	False	False	False	True	False	2	2	0
Amorim1928:12:50:50	14	se	se	PRON	15	15	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:12:50:50	15	pusanga	pusanga	NOUN	13	13	obj	obj	True	True	True	False	False	False	2	2	0
Amorim1928:12:50:50	16	.	.	PUNCT	11	6	punct	punct	False	True	False	True	False	False	5	10	-5
Amorim1928:13:1:1	1	Aikwé	aikwé	PART	0	0	root	root	True	True	True	False	False	False	1	1	0
Amorim1928:13:1:1	2	paá	paá	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:13:1:1	3	iké	iké	ADV	1	1	advmod	advmod	True	True	True	False	False	False	2	2	0
Amorim1928:13:1:1	4	Mauhiti-Kuri	mauhiti-kuri	PROPN	5	5	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:13:1:1	5	Kaxiwer	kaxiwera	NOUN	1	1	obl	obl	True	True	True	False	False	False	4	4	0
Amorim1928:13:1:1	6	upé	upé	ADP	5	5	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:13:1:1	7	yepé	yepé	DET	8	8	det	det	True	True	True	False	False	False	1	1	0
Amorim1928:13:1:1	8	kurumĩwasú	kurumĩwasú	NOUN	1	1	nsubj	nsubj	True	True	True	False	False	False	7	7	0
Amorim1928:13:1:1	9	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	8	8	0
Amorim1928:13:37-38:37-38	1	Kurumĩwasú	kurumĩwasú	NOUN	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	2	manha	manha	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	3	usuaxara	suaxara	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Amorim1928:13:37-38:37-38	4	paá	paá	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	5	:	:	PUNCT	11	17	punct	punct	False	True	False	True	False	False	6	12	6
Amorim1928:13:37-38:37-38	6	—	—	PUNCT	11	17	punct	punct	False	True	False	True	False	False	5	11	6
Amorim1928:13:37-38:37-38	7	Aé	aé	PRON	11	11	nsubj	nsubj	True	True	True	False	False	False	4	4	0
Amorim1928:13:37-38:37-38	8	tenhẽ	tenhẽ	PART	7	7	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	9	nhaã	nhaã	DET	11	11	det	det	True	True	True	False	False	False	2	2	0
Amorim1928:13:37-38:37-38	10	xe	xe	PRON	11	11	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	11	mimbira	mimbira	NOUN	3	17	ccomp	nsubj	False	False	False	False	False	True	8	6	14
Amorim1928:13:37-38:37-38	12	intí	intí	PART	15	15	advmod	advmod	True	True	True	False	False	False	3	3	0
Amorim1928:13:37-38:37-38	13	waá	waá	PRON	15	15	dislocated	nsubj	True	False	False	False	True	False	2	2	0
Amorim1928:13:37-38:37-38	14	awá	awá	PRON	15	15	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	15	ukwáu	kwáu	VERB	11	11	acl:relcl	acl:relcl	True	True	True	False	False	False	4	4	0
Amorim1928:13:37-38:37-38	16	putari	putari	AUX	15	17	aux	cop	False	False	False	False	False	True	1	1	2
Amorim1928:13:37-38:37-38	17	i	i	PRON	15	3	obl	ccomp	False	False	False	False	False	True	2	14	-12
Amorim1928:13:37-38:37-38	18	suí	suí	ADP	17	17	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:13:37-38:37-38	19	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	16	16	0
Amorim1928:15:5:5	1	Tenhẽ	tenhẽ	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:15:5:5	2	pemunhã	munhã	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Amorim1928:15:5:5	3	saruá	saruá	NOUN	2	2	obj	obj	True	True	True	False	False	False	1	1	0
Amorim1928:15:5:5	4	,	,	PUNCT	7	7	punct	punct	True	True	True	False	False	False	3	3	0
Amorim1928:15:5:5	5	kurumú	kurumú	SCONJ	7	7	mark	mark	True	True	True	False	False	False	2	2	0
Amorim1928:15:5:5	6	Buyawasú	buya	NOUN	7	7	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:15:5:5	7	umbaú	mbaú	VERB	2	2	advcl	advcl	True	True	True	False	False	False	5	5	0
Amorim1928:15:5:5	8	yandé	yandé	PRON	7	7	obj	obj	True	True	True	False	False	False	1	1	0
Amorim1928:15:5:5	9	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	7	7	0
Amorim1928:15:57:57	1	Marama	marama	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Amorim1928:15:57:57	2	intíu	intíu	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:15:57:57	3	resaisú	saisú	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Amorim1928:15:57:57	4	yandé	yandé	PRON	3	3	obj	obj	True	True	True	False	False	False	1	1	0
Amorim1928:15:57:57	5	?	?	PUNCT	3	3	punct	punct	True	True	True	False	False	False	2	2	0
Amorim1928:18:26:26	1	Waturá	waturá	NOUN	11	9	obj	nmod:poss	False	False	False	False	False	True	10	8	-2
Amorim1928:18:26:26	2	,	,	PUNCT	3	3	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:18:26:26	3	urupema	urupema	NOUN	1	1	conj	conj	True	True	True	False	False	False	2	2	0
Amorim1928:18:26:26	4	,	,	PUNCT	5	5	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:18:26:26	5	apukuitawa	apukuitawa	NOUN	1	1	conj	conj	True	True	True	False	False	False	4	4	0
Amorim1928:18:26:26	6	,	,	PUNCT	7	7	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:18:26:26	7	matapí	matapí	NOUN	1	1	conj	conj	True	True	True	False	False	False	6	6	0
Amorim1928:18:26:26	8	,	,	PUNCT	9	1	punct	punct	False	True	False	True	False	False	1	7	-8
Amorim1928:18:26:26	9	tarubá	tarubá	NOUN	1	11	conj	nsubj	False	False	False	False	False	True	8	2	10
Amorim1928:18:26:26	10	kurí	kurí	PART	11	11	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:18:26:26	11	remusãi	musãi	VERB	0	0	root	root	True	True	True	False	False	False	11	11	0
Amorim1928:18:26:26	12	yuíri	yuíri	ADV	11	11	advmod	advmod	True	True	True	False	False	False	1	1	0
Amorim1928:18:26:26	13	.	.	PUNCT	11	11	punct	punct	True	True	True	False	False	False	2	2	0
Amorim1928:20:86-87:86-87	1	Duiruna	duiruna	PROPN	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	2	suá	suá	NOUN	6	6	nsubj	nsubj	True	True	True	False	False	False	4	4	0
Amorim1928:20:86-87:86-87	3	,	,	PUNCT	4	4	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	4	paá	paá	PART	6	6	advmod	advmod	True	True	True	False	False	False	2	2	0
Amorim1928:20:86-87:86-87	5	,	,	PUNCT	4	4	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	6	upitá	pitá	VERB	0	0	root	root	True	True	True	False	False	False	6	6	0
Amorim1928:20:86-87:86-87	7	amurupí	amurupí	ADV	6	6	xcomp	advmod	True	False	False	False	True	False	1	1	0
Amorim1928:20:86-87:86-87	8	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	9	unheẽ	nheẽ	VERB	6	6	parataxis	parataxis	True	True	True	False	False	False	3	3	0
Amorim1928:20:86-87:86-87	10	i	i	PRON	11	11	nsubj	expl	True	False	False	False	True	False	1	1	0
Amorim1928:20:86-87:86-87	11	piaíwa	piaíwa	VERB	9	9	advcl	ccomp	True	False	False	False	True	False	2	2	0
Amorim1928:20:86-87:86-87	12	i	i	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	13	paya	paya	NOUN	9	11	iobj	obl	False	False	False	False	False	True	4	2	2
Amorim1928:20:86-87:86-87	14	xupé	xupé	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	15	:	:	PUNCT	18	18	punct	punct	True	True	True	False	False	False	3	3	0
Amorim1928:20:86-87:86-87	16	—	—	PUNCT	18	18	punct	punct	True	True	True	False	False	False	2	2	0
Amorim1928:20:86-87:86-87	17	Indé	indé	PRON	18	18	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	18	remumbeú	mumbeú	VERB	9	11	ccomp	parataxis	False	False	False	False	False	True	9	7	2
Amorim1928:20:86-87:86-87	19	yandé	yandé	PRON	20	18	nmod:poss	obj	False	False	False	False	False	True	1	1	-2
Amorim1928:20:86-87:86-87	20	yupirungawa	yupirungawa	NOUN	21	21	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	21	uri	yuri	VERB	18	18	ccomp	parataxis	True	False	False	False	True	False	3	3	0
Amorim1928:20:86-87:86-87	22	iwitú	iwitú	NOUN	21	21	obl	obl	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	23	aíwa	aíwa	ADJ	22	22	amod	amod	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	24	suí	suí	ADP	22	22	case	case	True	True	True	False	False	False	2	2	0
Amorim1928:20:86-87:86-87	25	,	,	PUNCT	26	26	punct	punct	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	26	kirimbáu	kirimbáu	ADJ	21	21	conj	parataxis	True	False	False	False	True	False	5	5	0
Amorim1928:20:86-87:86-87	27	yandé	yandé	PRON	26	26	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	28	iwaka	iwaka	NOUN	29	29	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Amorim1928:20:86-87:86-87	29	tiapusawa	tiapusawa	NOUN	26	26	obl	nsubj	True	False	False	False	True	False	3	3	0
Amorim1928:20:86-87:86-87	30	!	!	PUNCT	6	6	punct	punct	True	True	True	False	False	False	24	24	0
Seixas1853:0:0:100	1	Eẽ	eẽ	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Seixas1853:0:0:100	2	xipiaka	xipiaka	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Seixas1853:0:0:100	3	mayé	mayé	ADV	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
Seixas1853:0:0:100	4	usú	sú	VERB	2	2	ccomp	ccomp	True	True	True	False	False	False	2	2	0
Seixas1853:0:0:100	5	sinipuka	rinipuka	VERB	4	4	parataxis	parataxis	True	True	True	False	False	False	1	1	0
Seixas1853:0:0:100	6	iwaka	iwaka	NOUN	4	5	obl	obl	False	True	False	True	False	False	2	1	1
Seixas1853:0:0:100	7	kití	kití	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
Seixas1853:0:0:100	8	!	!	PUNCT	2	5	punct	punct	False	True	False	True	False	False	6	3	3
Seixas1853:0:0:100	9	!	!	PUNCT	2	2	punct	punct	True	True	True	False	False	False	7	7	0
Seixas1853:0:0:100	10	!	!	PUNCT	2	2	punct	punct	True	True	True	False	False	False	8	8	0
Sympson1877:0:0:306	1	Yamaú	maú	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:306	2	?	?	PUNCT	1	1	punct	punct	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:675	1	Upuitá	puitá	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:675	2	uka	uka	NOUN	1	1	obl	obl	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:675	3	pupé	pupé	ADP	2	2	case	case	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:675	4	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	3	3	0
Sympson1877:0:0:685	1	Meẽ	meẽ	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:685	2	aé	aé	PRON	1	1	iobj	iobj	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:685	3	supé	supé	ADP	2	2	case	case	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:685	4	nhaã	nhaã	DET	5	5	det	det	True	True	True	False	False	False	1	1	0
Sympson1877:0:0:685	5	pirá	pirá	NOUN	1	1	obj	obj	True	True	True	False	False	False	4	4	0
Sympson1877:0:0:685	6	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	5	5	0
Hartt1938:0:0:6	1	Rerikú	rikú	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:6	2	será	será	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:6	3	sapukaya	sapukaya	NOUN	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:6	4	rupiá	supiá	NOUN	1	1	obj	obj	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:6	5	?	?	PUNCT	1	1	punct	punct	True	True	True	False	False	False	4	4	0
Hartt1938:0:0:7	1	Intí	intí	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:7	2	xasenú	senú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:7	3	katú	katú	ADV	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:7	4	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:10	1	Tenhẽ	tenhẽ	PART	4	4	advmod	advmod	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:10	2	intí	intí	PART	4	4	advmod	advmod	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:10	3	se	se	PRON	4	4	obj	obj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:10	4	mukweré	mukweré	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
Hartt1938:0:0:10	5	iné	iné	PRON	4	4	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:10	6	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:35	1	Se	se	PRON	2	2	obj	obj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:35	2	muapisí	muapisí	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:35	3	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:37	1	Se	se	PRON	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:37	2	mimbira	mimbira	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:37	3	uyawáu	yawáu	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:37	4	se	se	PRON	3	3	obl	obl	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:37	5	suí	suí	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:37	6	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:71	1	I	i	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:71	2	katú	katú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:71	3	será	será	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:71	4	uikú	ikú	AUX	2	2	aux	aux	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:71	5	?	?	PUNCT	2	2	punct	punct	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:79	1	Ne	ne	PRON	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:79	2	renira	tenira	NOUN	4	0	nsubj	root	False	False	False	False	False	True	2	2	-4
Hartt1938:0:0:79	3	taá	taá	PART	4	2	advmod	advmod	False	True	False	True	False	False	1	1	-2
Hartt1938:0:0:79	4	muíri	muíri	DET	0	2	root	nsubj	False	False	False	False	False	True	4	2	2
Hartt1938:0:0:79	5	?	?	PUNCT	4	2	punct	punct	False	True	False	True	False	False	1	3	-2
Hartt1938:0:0:86	1	Uyana	yana	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:86	2	reté	reté	ADV	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:86	3	será	será	PART	1	1	advmod	advmod	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:86	4	kuité	kuité	ADV	1	1	advmod	advmod	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:86	5	ií	ií	NOUN	1	1	nsubj	nsubj	True	True	True	False	False	False	4	4	0
Hartt1938:0:0:86	6	?	?	PUNCT	1	1	punct	punct	True	True	True	False	False	False	5	5	0
Hartt1938:0:0:88	1	Intí	intí	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:88	2	xawatá	watá	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:88	3	kwáu	kwáu	AUX	2	2	aux	aux	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:88	4	i	i	PRON	2	2	obl	obl	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:88	5	rũ	irũ	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:88	6	maãresé	maãresé	SCONJ	7	7	mark	mark	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:88	7	xarikú	rikú	VERB	2	2	advcl	advcl	True	True	True	False	False	False	5	5	0
Hartt1938:0:0:88	8	setá	setá	DET	10	10	det	det	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:88	9	reté	reté	ADV	8	8	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:88	10	maã	maã	NOUN	7	7	obj	obj	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:88	11	xamunhã	munhã	VERB	10	7	acl	advcl	False	False	False	False	False	True	1	4	-3
Hartt1938:0:0:88	12	arama	arama	SCONJ	11	11	mark	mark	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:88	13	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	11	11	0
Hartt1938:0:0:93	1	Yawara	yawara	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:93	2	uyusuú	suú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:93	3	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:99	1	Maã	maã	DET	0	0	root	root	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:99	2	taá	taá	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:99	3	ne	ne	PRON	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:99	4	mimbira	mimbira	NOUN	1	1	nsubj	nsubj	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:99	5	?	?	PUNCT	1	1	punct	punct	True	True	True	False	False	False	4	4	0
Hartt1938:0:0:108-2	1	I	i	PRON	2	2	expl	expl	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	2	puséi	puséi	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:108-2	3	aité	aité	DET	4	4	det	det	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	4	maã	maã	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:108-2	5	xarasú	rasú	VERB	4	4	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	6	waá	waá	PRON	5	5	obj	obj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	7	se	se	PRON	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	8	atiiwa	atiiwa	NOUN	9	9	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	9	ara	ara	NOUN	5	5	obl	obl	True	True	True	False	False	False	4	4	0
Hartt1938:0:0:108-2	10	upé	upé	ADP	9	9	case	case	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:108-2	11	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	9	9	0
Hartt1938:0:0:130	1	Xaxipiá	xipiá	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:130	2	yepé	yepé	PRON	1	3	obj	nsubj	False	False	False	False	False	True	1	1	2
Hartt1938:0:0:130	3	upuãmu	puãmu	VERB	2	1	acl	ccomp	False	False	False	False	False	True	1	2	-1
Hartt1938:0:0:130	4	uikú	ikú	AUX	3	3	aux	aux	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:130	5	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	4	4	0
Hartt1938:0:0:142	1	Intí	intí	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:142	2	xaputari	putari	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:142	3	kwaá	kwaá	DET	4	4	det	det	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:142	4	kisé	kisé	NOUN	2	2	obj	obj	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:142	5	amú	amú	DET	7	7	obj	det	True	False	False	False	True	False	2	2	0
Hartt1938:0:0:142	6	tenhẽ	tenhẽ	PART	7	5	advmod	advmod	False	True	False	True	False	False	1	1	-2
Hartt1938:0:0:142	7	xaputari	putari	VERB	2	2	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Hartt1938:0:0:142	8	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	6	6	0
Hartt1938:0:0:143	1	Itá	itá	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:143	2	uari	ari	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:143	3	putari	putari	AUX	2	2	aux	aux	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:143	4	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:144	1	Tupana	tupana	NOUN	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:144	2	putari	putari	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:144	3	ramé	ramé	SCONJ	2	2	mark	mark	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:144	4	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:165	1	Intí	intí	PART	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Hartt1938:0:0:165	2	maã	maã	PRON	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Hartt1938:0:0:165	3	ukaíma	kaíma	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Hartt1938:0:0:165	4	ixé	ixé	PRON	3	3	obl	obl	True	True	True	False	False	False	1	1	0
