pair	gold_file	pred_file	sent_id	token_id	form	gold_head	pred_head	gold_deprel	pred_deprel
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:589	10	waá	9	8	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:636	1	Teité	2	0	xcomp	root
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:636	2	amaã	0	1	root	csubj
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:48:3:657	3	kupií	1	1	obj	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:716	4	yasú	15	0	advcl	root
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:716	11	yara-itá	15	4	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:716	14	ta	15	15	expl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:716	15	uputari	0	4	root	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:716	16	yarasú	15	15	ccomp	xcomp
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:716	17	nẽ	16	16	obj	advmod
fold-8	test-8.conllu	test-8.out.conllu	Avila2021:0:0:720	16	waá	15	15	obl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:0:0:26	2	umbawa	7	0	advcl	root
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:0:0:26	7	uyuíri	0	4	root	parataxis
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	3	umbué	4	0	acl:relcl	root
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	5	aintá	6	6	expl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	6	umbeú	0	3	root	xcomp
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	7	i	6	6	obl	iobj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	9	Jesus	10	6	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	20	mukũi	22	17	nummod	obj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:6:1:42	22	waá-itá	17	21	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:5-8:21:21	7	murakí	3	3	dislocated	obj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:5-8:21:21	10	maã	3	13	advcl	obj
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:5-8:21:21	13	remanduarisawa	10	7	nsubj	acl
fold-8	test-8.conllu	test-8.out.conllu	NTLN2019:5-8:21:21	15	umaã	13	13	acl	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Cruz2011:0:0:38	7	mitima	1	1	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Cruz2011:0:0:53	1	Ixé	0	2	root	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Cruz2011:0:0:53	2	umbaá	1	0	advmod	root
fold-8	test-8.conllu	test-8.out.conllu	Cruz2011:0:0:118	1	Ixé	3	3	advcl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Cruz2011:0:0:135	3	féria	2	2	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:1:4:4	6	aé	5	5	iobj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:3:9:33	10	akanhemu	11	0	advcl	root
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:3:9:33	11	upaka	0	10	root	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:5:3:51	4	uri	1	1	ccomp	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:5:3:51	6	mira	4	4	nsubj	obl
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:5:3:51	11	pí	8	4	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:5:11:59	12	kurupira	11	14	nmod	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	1	Muíri	2	2	det	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	2	viáji	12	6	obl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	6	tausú	12	0	advcl	root
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	11	waimĩ	12	6	nsubj	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	12	uyupúi	0	11	root	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	13	aintá	12	14	obj	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:6:4:63	22	yumasí	21	23	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:8:5:73	1	Kwá	5	6	det	advmod
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:8:5:73	5	mira	6	6	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:8:5:73	7	mira	6	10	xcomp	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:8:5:73	10	nhaã-itá	6	6	dislocated	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:8:13:81	6	aé	5	8	iobj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:9:15:99	9	upisika	8	8	parataxis	xcomp
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:27:158	1	Puranga	0	8	root	advmod
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:27:158	8	ameẽ	1	0	parataxis	root
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:27:158	9	indé	8	8	iobj	obl
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:27:158	16	reú	13	8	conj	advcl
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:32:163	3	ambá	5	0	ccomp	root
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:32:163	5	anheẽ	10	3	ccomp	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:32:163	7	indé	5	5	iobj	obl
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:11:32:163	10	unheẽ	0	5	root	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:12:24:190	8	ta	9	9	expl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:12:24:190	9	umaramunha	7	7	xcomp	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:12:26:192	26	uwitá	24	24	xcomp	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:12:30:196	4	musapiri	8	8	nsubj	nummod
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:12:30:196	11	ta	8	15	expl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:12:30:196	15	tawa	8	8	obl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:7:3:3	7	usuaxara	5	5	parataxis	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:7:3:3	8	aintá	7	7	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:0:0:23	3	usika	2	2	ccomp	advcl
fold-8	test-8.conllu	test-8.out.conllu	Casasnovas2006:0:0:23	6	manha	3	3	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	7	tatawasú	6	8	obj	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	10	uwapika	6	6	parataxis	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	22	tatapunha	21	23	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	23	umburi	21	21	parataxis	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	31	pitima	29	32	obj	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	32	apigawa	33	29	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	34	waá	33	33	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-1-8:13:13	35	i	33	29	iobj	obl
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-2-4:103:103	3	Karã	2	2	vocative	obj
fold-8	test-8.conllu	test-8.out.conllu	Rodrigues1890:1-2-5:1:1	2	kunhã	6	6	nsubj	obl
fold-8	test-8.conllu	test-8.out.conllu	Magalhaes1876:1-14:0:600	3	Pedro	1	1	iobj	obl
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:21:227-228:227-228	13	tara-etá	8	14	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:21:227-228:227-228	17	upurasí	13	8	acl:relcl	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:21:227-228:227-228	19	ara	17	17	obl	obj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:21:227-228:227-228	23	nheẽ	22	22	goeswith	iobj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:21:227-228:227-228	29	mi	30	22	advmod	ccomp
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:21:227-228:227-228	30	xukúi	22	29	ccomp	advmod
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:22:139:139	10	usemu	3	3	advcl	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:2:6:5006	3	sikú	12	4	advcl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:2:6:5006	4	upurasí	3	12	csubj	advcl
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:2:6:5006	5	pituna	4	8	obj	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:2:6:5006	14	remiré	12	12	obl	obj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:2:6:5006	15	aetá	14	12	goeswith	obl
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:6-1:350:350	6	kirirí	5	5	advcl	xcomp
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:6-1:350:350	8	nheenga	5	6	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:6-1:350:350	31	piá	32	27	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:6-1:350:350	32	apekatú	27	27	advcl	advmod
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:10:150:150	6	apekatú	2	11	parataxis	advmod
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:10:150:150	9	uikú	6	11	cop	aux
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:10:150:150	20	unheẽ	11	12	advcl	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:10:150:150	29	piá	23	27	nsubj	obj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:13:39:39	5	i	4	4	obl	iobj
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:29:21:21	9	amurupí	12	12	xcomp	advmod
fold-8	test-8.conllu	test-8.out.conllu	Amorim1928:29:21:21	14	puranga	9	7	conj	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:19	2	maã	3	3	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:19	4	ixéu	3	3	iobj	obj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:28	1	Mamé	4	0	advmod	root
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:28	4	retama	0	1	root	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:96	2	murumurú	3	1	nmod:poss	obj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:132	2	yawara	1	1	vocative	obj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:173	4	pú	6	2	nmod	acl:relcl
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:173	6	waá	2	4	obl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:179	5	mimbira	1	1	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:190	3	kunhamukú	2	4	obj	nmod:poss
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:190	8	nhũ	2	2	parataxis	advmod
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:202-1	2	maã	3	3	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:315	3	i	4	4	expl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:356	2	akayú	5	5	obl	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:433	4	kapína	2	5	obj	nsubj
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:544	4	marupí	0	6	root	advmod
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:544	6	usemu	4	0	advcl:relcl	root
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:658	1	Xayumué	3	0	xcomp	root
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:658	3	putari	0	1	root	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:658	7	yapurasái	5	5	conj	advcl
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:683	13	unheẽ	11	11	ccomp	parataxis
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:684	8	nheenga	5	5	advcl	obl
fold-8	test-8.conllu	test-8.out.conllu	Hartt1938:0:0:720	9	remawa	5	4	appos	obj
fold-8	test-8.conllu	test-8.out.conllu	Costa1909:1:55:55	5	maã	6	6	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	MooreFP1994:0:0:17	4	waá	2	3	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	MooreFP1994:0:0:20	2	timbiú	1	3	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	MooreFP1994:0:0:20	3	apigawa	4	1	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	MooreFP1994:0:0:20	4	uú	2	1	acl	advcl
fold-9	test-9.conllu	test-9.out.conllu	MooreFP1994:0:0:39	5	amaã	4	4	ccomp	xcomp
fold-9	test-9.conllu	test-9.out.conllu	Alencar2021:0:0:54	3	ne	4	4	expl	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Alencar2021:0:0:55	3	ne	4	4	expl	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:33	2	pisasú	3	0	amod	root
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:33	4	usika	0	2	root	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:60	4	wirandé	2	2	obl	advmod
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:3:8:97	4	akayú	2	2	obl	obj
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:154	3	igara	1	4	nsubj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:4:3:170	12	uikú	15	8	cop	aux
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:4:3:170	15	rembiwa	10	8	acl:relcl	obl
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:186	3	mimbira	6	4	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:186	4	waá	3	1	nmod:poss	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:186	6	remaã	1	0	acl:relcl	root
fold-9	test-9.conllu	test-9.out.conllu	Navarro2016:0:0:186	8	usú	0	6	root	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:46	7	yawareté	4	4	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:46	20	yawareté	18	18	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:9:2:59	5	ruái	1	7	vocative	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:9:2:59	7	uka	1	1	ccomp	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:9:2:59	11	uikú	7	1	cop	aux
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:86	2	wirá	3	3	dislocated	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:86	4	aintá	3	5	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:86	5	iwasuíma	3	3	advmod	ccomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:102	5	uyukwáu	11	0	advcl	root
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:102	6	mira	5	5	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:102	11	pembeú	0	5	root	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:107	3	mayé	5	12	det	advmod
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:107	5	kwá	12	3	dislocated	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:180	5	tetama	1	1	iobj	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:189	17	aé	18	16	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:189	18	umendari	16	16	ccomp	advcl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:203	5	ixé	7	7	expl	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:203	6	se	7	7	nsubj	expl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:239	3	Paulo	1	5	appos	nmod
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:243	4	i	5	5	nsubj	expl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:243	5	akanhemu	6	0	advcl	root
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:243	6	usikari	0	5	root	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:243	16	uyana	13	13	parataxis	advcl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:243	18	usika	16	16	advcl	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:252	4	pirá	3	5	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:252	5	kiinha-ima	4	3	nmod	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:267	17	simutara	10	10	obl	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:299	8	nheenga	3	12	xcomp	ccomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:299	11	ta	12	12	nsubj	expl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:299	15	nheenga	12	16	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:318	1	Kunhã-itá	4	4	vocative	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:343	2	ara	3	4	nmod:poss	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:343	4	uyukwáu	13	0	advcl	root
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:343	13	rupitá	0	4	root	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:349	6	kunhamukú	5	5	acl	amod
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:366	8	ukupiri	4	4	conj	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:366	17	saixú	15	19	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:404	5	apigawa	6	3	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:404	6	usasá	4	5	advcl:relcl	acl:relcl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:404	8	waá	6	6	obl	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:419	8	mira-itá	5	9	dislocated	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:419	10	usuú	8	5	acl:relcl	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:419	12	waá-itá	10	10	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:419	14	nhaã	15	15	nsubj	det
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:419	15	supí	5	10	ccomp	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:423	11	umayana	5	5	advcl	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:440	4	pirá	3	5	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:440	5	warakú	4	6	nmod	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:440	6	mukaẽ	4	3	acl	xcomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:488	1	Buopé	8	8	vocative	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:513	3	ne	4	4	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:515	1	Se	2	2	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:540	1	Awá	9	9	dislocated	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:540	19	umuatiri	13	9	acl:relcl	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:540	21	aintá	22	19	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:540	27	usapí	24	9	acl:relcl	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:541	3	kurupira	5	2	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:541	4	i	5	5	expl	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:543	7	apukuitawa	5	4	conj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:562	1	Kunhã	6	6	vocative	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:562	12	renheẽ	11	11	csubj	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:562	14	manha	12	12	iobj	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:562	18	paya	14	12	conj	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	3	umaã	9	0	advcl	root
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	9	umunhã	0	3	root	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	15	piranga	12	9	conj	acl:relcl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	18	pixuna	12	15	conj	acl:relcl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	22	tawá	12	18	conj	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	25	umusangawa	9	22	advcl	ccomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	41	apiaká	38	37	conj	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	44	mawé	38	37	conj	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:566	47	arara	38	37	conj	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:584	5	uganani	3	3	parataxis	xcomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:586	7	uyukwakú	5	5	ccomp	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:610	4	tuwí	3	3	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:610	16	maasí	12	12	parataxis	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:623	7	mawaku	6	8	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:643	9	amunhã	7	7	ccomp	xcomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:661	4	amanú	3	3	ccomp	xcomp
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:661	8	rimutara	9	9	obl	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:667	1	Itakamutí	0	7	root	obl
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:667	6	pitangé	1	7	vocative	nsubj
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:667	7	puranga	6	0	amod	root
fold-9	test-9.conllu	test-9.out.conllu	Avila2021:0:0:681	2	apukuitawa	3	3	obj	nsubj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	6	aintá	7	7	expl	nsubj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	14	umbeú	12	13	xcomp	acl:relcl
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	15	yawewara	14	14	ccomp	advmod
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	16	waá	15	14	fixed	nsubj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	19	uikú	15	12	cop	aux
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	21	Kristu	15	12	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:2:12:23	35	umaã	33	31	parataxis	xcomp
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:25	14	aintá	15	13	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:3:1:28	9	iyá	8	10	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:3:1:28	10	patawá	9	8	nmod	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:3:2:29	6	iyá	5	7	obj	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:3:2:29	7	kukura	6	5	nmod	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:5:4:40	10	umukaturu	2	2	conj	advcl
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:44	11	indé	9	9	nsubj	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:44	12	tuixawa	9	13	vocative	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:44	13	Agripa	12	9	flat	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:44	18	suaxara	15	27	obl	case
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:44	19	kwá	15	27	dislocated	nsubj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:44	27	judeu-itá	21	15	dislocated	obj
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:54	4	ukwawasawa	5	3	nsubj	ccomp
fold-9	test-9.conllu	test-9.out.conllu	NTLN2019:0:0:54	5	usemu	3	4	ccomp	xcomp
fold-9	test-9.conllu	test-9.out.conllu	Cruz2011:0:0:9	4	anama-itá	1	6	appos	nmod:poss
fold-9	test-9.conllu	test-9.out.conllu	Cruz2011:0:0:13	3	akwá	6	0	ccomp	root
fold-9	test-9.conllu	test-9.out.conllu	Cruz2011:0:0:13	6	unheẽ	0	3	root	parataxis
fold-9	test-9.conllu	test-9.out.conllu	Cruz2011:0:0:20	5	Umbaá	2	10	ccomp	advmod
fold-9	test-9.conllu	test-9.out.conllu	Cruz2011:0:0:20	10	pekuntari	5	2	parataxis	ccomp
